id,timestamp,ph,turbidity,temperature,do_level
901,2023-04-23T12:00:00,7.47,389.14,23.5,260.98
902,2023-04-23T15:00:00,7.16,51.02,27.77,249.6
903,2023-04-23T18:00:00,6.75,655.66,21.39,161.56
904,2023-04-23T21:00:00,7.77,622.67,5.86,273.57
905,2023-04-24T00:00:00,8.45,170.56,14.32,230.82
906,2023-04-24T03:00:00,6.8,69.56,17.67,214.24
907,2023-04-24T06:00:00,6.54,651.03,25.74,179.98
908,2023-04-24T09:00:00,7.52,311.1,7.91,156.08
909,2023-04-24T12:00:00,8.14,73.23,10.07,169.09
910,2023-04-24T15:00:00,7.04,146.65,29.85,305.33
911,2023-04-24T18:00:00,6.91,147.4,25.57,301.37
912,2023-04-24T21:00:00,7.69,126.66,21.33,298.8
913,2023-04-25T00:00:00,7.7,339.83,13.64,191.19
914,2023-04-25T03:00:00,8.03,568.73,20.99,233.42
915,2023-04-25T06:00:00,8.14,88.49,10.95,175.05
916,2023-04-25T09:00:00,7.2,398.86,13.9,158.8
917,2023-04-25T12:00:00,8.41,518.18,20.42,212.62
918,2023-04-25T15:00:00,7.66,504.18,8.56,295.86
919,2023-04-25T18:00:00,8.35,301.32,25.68,297.88
920,2023-04-25T21:00:00,7.98,573.02,11.66,296.43
921,2023-04-26T00:00:00,6.77,678.18,15.34,264.84
922,2023-04-26T03:00:00,8.05,673.61,27.56,278.76
923,2023-04-26T06:00:00,7.48,259.5,11.48,168.87
924,2023-04-26T09:00:00,6.79,106.03,13.35,216.14
925,2023-04-26T12:00:00,7.32,573.48,6.65,200.57
926,2023-04-26T15:00:00,8.39,170.27,21.17,310.42
927,2023-04-26T18:00:00,7.42,279.45,8.06,236.68
928,2023-04-26T21:00:00,7.52,180.33,16.25,236.93
929,2023-04-27T00:00:00,7.5,383.49,7.76,304.25
930,2023-04-27T03:00:00,7.14,450.37,5.32,265.82
931,2023-04-27T06:00:00,7.31,95.11,14.75,317.11
932,2023-04-27T09:00:00,6.75,429.77,15.24,230.08
933,2023-04-27T12:00:00,7.65,341.01,5.14,297.56
934,2023-04-27T15:00:00,7.94,372.93,11.83,313.81
935,2023-04-27T18:00:00,8.04,146.63,24.15,282.41
936,2023-04-27T21:00:00,8.19,388.47,10.72,311.49
937,2023-04-28T00:00:00,7.1,185.36,16.66,220.9
938,2023-04-28T03:00:00,7.95,580.23,17.52,227.71
939,2023-04-28T06:00:00,6.73,140.88,10.81,283.92
940,2023-04-28T09:00:00,7.44,157.7,21.14,244.94
941,2023-04-28T12:00:00,7.15,174.76,26.11,307.3
942,2023-04-28T15:00:00,7.84,269.63,25.32,260.21
943,2023-04-28T18:00:00,6.77,370.66,23.17,153.06
944,2023-04-28T21:00:00,7.07,118.68,12.91,308.62
945,2023-04-29T00:00:00,8.28,128.95,11.24,271.56
946,2023-04-29T03:00:00,6.68,351.6,9.3,306.31
947,2023-04-29T06:00:00,6.52,417.87,19.6,310.89
948,2023-04-29T09:00:00,7.79,609.87,18.57,178.15
949,2023-04-29T12:00:00,8.06,145.55,23.29,296.22
950,2023-04-29T15:00:00,6.82,611.63,6.41,232.51
951,2023-04-29T18:00:00,7.19,671.14,17.42,198.61
952,2023-04-29T21:00:00,8.21,685.76,12.1,189.96
953,2023-04-30T00:00:00,6.87,140.28,27.17,191.77
954,2023-04-30T03:00:00,7.46,426.81,29.39,163.7
955,2023-04-30T06:00:00,7.43,623.25,25.25,190.88
956,2023-04-30T09:00:00,7.0,642.33,14.95,261.63
957,2023-04-30T12:00:00,6.59,328.71,5.43,318.17
958,2023-04-30T15:00:00,6.92,607.42,25.28,275.92
959,2023-04-30T18:00:00,7.66,474.78,26.87,177.25
960,2023-04-30T21:00:00,7.5,461.79,21.32,296.74
961,2023-05-01T00:00:00,6.86,376.25,29.0,226.24
962,2023-05-01T03:00:00,8.23,191.49,27.79,235.49
963,2023-05-01T06:00:00,6.6,380.04,11.76,154.06
964,2023-05-01T09:00:00,6.72,100.84,20.05,224.5
965,2023-05-01T12:00:00,7.94,433.6,25.98,265.44
966,2023-05-01T15:00:00,6.94,475.0,16.51,259.51
967,2023-05-01T18:00:00,7.67,554.65,27.59,188.07
968,2023-05-01T21:00:00,8.01,445.75,22.8,261.72
969,2023-05-02T00:00:00,7.76,680.74,26.79,285.5
970,2023-05-02T03:00:00,7.9,480.5,28.1,278.39
971,2023-05-02T06:00:00,6.55,110.38,19.16,202.01
972,2023-05-02T09:00:00,6.69,606.05,10.45,213.11
973,2023-05-02T12:00:00,7.81,58.74,25.39,269.01
974,2023-05-02T15:00:00,7.73,674.56,7.19,246.58
975,2023-05-02T18:00:00,7.31,196.82,26.5,261.82
976,2023-05-02T21:00:00,7.65,59.05,17.07,163.76
977,2023-05-03T00:00:00,7.72,522.47,24.68,191.12
978,2023-05-03T03:00:00,7.8,116.28,7.11,227.82
979,2023-05-03T06:00:00,8.5,474.14,24.65,206.65
980,2023-05-03T09:00:00,7.59,499.99,24.29,259.32
981,2023-05-03T12:00:00,8.38,582.45,5.17,307.31
982,2023-05-03T15:00:00,8.39,556.48,9.63,271.26
983,2023-05-03T18:00:00,6.76,150.32,15.92,217.61
984,2023-05-03T21:00:00,8.2,493.24,18.61,248.92
985,2023-05-04T00:00:00,7.34,140.94,13.28,176.36
986,2023-05-04T03:00:00,6.75,219.26,15.56,294.39
987,2023-05-04T06:00:00,7.55,532.46,25.94,150.38
988,2023-05-04T09:00:00,7.71,126.61,8.08,290.36
989,2023-05-04T12:00:00,6.81,86.93,9.19,187.75
990,2023-05-04T15:00:00,8.0,548.29,18.06,229.59
991,2023-05-04T18:00:00,7.74,252.77,9.8,316.2
992,2023-05-04T21:00:00,7.26,495.83,26.0,297.75
993,2023-05-05T00:00:00,6.52,589.21,10.37,301.13
994,2023-05-05T03:00:00,7.16,467.9,15.6,176.51
995,2023-05-05T06:00:00,6.6,693.2,15.09,195.03
996,2023-05-05T09:00:00,7.25,322.66,6.92,269.36
997,2023-05-05T12:00:00,6.99,332.12,22.41,219.22
998,2023-05-05T15:00:00,7.06,391.78,6.41,290.1
999,2023-05-05T18:00:00,7.66,401.29,13.01,156.83
1000,2023-05-05T21:00:00,6.94,400.13,14.65,300.8
1001,2023-05-06T00:00:00,8.48,576.18,17.16,229.48
1002,2023-05-06T03:00:00,8.36,570.41,11.89,308.86
1003,2023-05-06T06:00:00,8.03,266.55,10.07,278.31
1004,2023-05-06T09:00:00,6.93,477.03,20.8,172.85
1005,2023-05-06T12:00:00,7.02,50.15,16.56,206.83
1006,2023-05-06T15:00:00,7.32,416.18,20.56,255.92
1007,2023-05-06T18:00:00,6.62,520.51,10.21,271.39
1008,2023-05-06T21:00:00,7.78,544.97,28.67,297.09
1009,2023-05-07T00:00:00,6.99,329.31,20.63,288.61
1010,2023-05-07T03:00:00,7.09,571.86,9.84,281.07
1011,2023-05-07T06:00:00,7.55,549.1,18.65,270.77
1012,2023-05-07T09:00:00,7.43,443.91,17.2,169.31
1013,2023-05-07T12:00:00,7.81,561.06,18.61,154.75
1014,2023-05-07T15:00:00,8.49,288.95,21.97,265.48
1015,2023-05-07T18:00:00,6.56,364.48,10.44,224.77
1016,2023-05-07T21:00:00,7.2,659.69,10.83,239.14
1017,2023-05-08T00:00:00,7.58,216.96,13.62,244.3
1018,2023-05-08T03:00:00,6.81,357.65,14.94,261.03
1019,2023-05-08T06:00:00,7.99,662.72,15.94,241.46
1020,2023-05-08T09:00:00,8.46,451.85,6.87,301.38
1021,2023-05-08T12:00:00,8.3,472.22,28.48,239.41
1022,2023-05-08T15:00:00,7.8,650.44,26.66,179.54
1023,2023-05-08T18:00:00,6.75,688.99,14.59,234.24
1024,2023-05-08T21:00:00,7.79,251.08,24.45,206.22
1025,2023-05-09T00:00:00,7.29,287.03,25.67,294.62
1026,2023-05-09T03:00:00,7.41,167.0,8.04,152.55
1027,2023-05-09T06:00:00,7.14,231.85,27.75,278.8
1028,2023-05-09T09:00:00,7.82,683.23,11.66,224.49
1029,2023-05-09T12:00:00,7.32,133.39,13.73,168.96
1030,2023-05-09T15:00:00,7.86,307.22,11.58,189.08
1031,2023-05-09T18:00:00,7.29,91.18,6.5,197.75
1032,2023-05-09T21:00:00,7.45,532.22,24.83,241.3
1033,2023-05-10T00:00:00,8.37,545.86,10.91,283.58
1034,2023-05-10T03:00:00,7.44,493.13,15.95,230.05
1035,2023-05-10T06:00:00,7.95,333.84,27.72,248.26
1036,2023-05-10T09:00:00,7.8,694.32,27.87,163.01
1037,2023-05-10T12:00:00,7.7,403.72,26.35,291.07
1038,2023-05-10T15:00:00,8.28,506.48,18.0,256.27
1039,2023-05-10T18:00:00,6.6,326.41,5.6,207.82
1040,2023-05-10T21:00:00,7.43,189.82,11.3,152.72
1041,2023-05-11T00:00:00,7.64,472.33,25.14,280.59
1042,2023-05-11T03:00:00,7.72,617.11,24.67,185.7
1043,2023-05-11T06:00:00,7.19,369.99,22.82,206.44
1044,2023-05-11T09:00:00,7.52,258.08,28.93,207.39
1045,2023-05-11T12:00:00,7.73,432.18,24.18,318.06
1046,2023-05-11T15:00:00,6.61,249.27,18.73,178.91
1047,2023-05-11T18:00:00,8.37,65.78,20.33,160.13
1048,2023-05-11T21:00:00,8.49,148.64,19.46,229.27
1049,2023-05-12T00:00:00,6.53,95.0,24.88,257.16
1050,2023-05-12T03:00:00,8.03,192.03,11.67,287.3
1051,2023-05-12T06:00:00,7.86,425.95,9.02,187.87
1052,2023-05-12T09:00:00,8.29,76.34,18.47,262.32
1053,2023-05-12T12:00:00,7.59,103.71,17.91,197.1
1054,2023-05-12T15:00:00,7.25,188.55,14.89,167.2
1055,2023-05-12T18:00:00,7.27,504.31,8.32,228.86
1056,2023-05-12T21:00:00,7.76,502.22,15.59,305.69
1057,2023-05-13T00:00:00,8.33,85.06,16.44,250.36
1058,2023-05-13T03:00:00,7.16,432.9,25.11,203.38
1059,2023-05-13T06:00:00,6.87,588.26,16.01,277.8
1060,2023-05-13T09:00:00,8.03,302.0,28.97,221.73
1061,2023-05-13T12:00:00,8.46,412.39,26.03,191.17
1062,2023-05-13T15:00:00,7.72,350.24,16.52,232.1
1063,2023-05-13T18:00:00,6.83,612.67,22.79,288.99
1064,2023-05-13T21:00:00,6.55,397.69,20.23,224.77
1065,2023-05-14T00:00:00,6.76,615.68,7.07,294.73
1066,2023-05-14T03:00:00,7.89,368.19,29.2,160.71
1067,2023-05-14T06:00:00,6.51,111.78,20.13,237.03
1068,2023-05-14T09:00:00,7.72,393.81,25.45,164.94
1069,2023-05-14T12:00:00,7.96,163.41,26.12,228.07
1070,2023-05-14T15:00:00,7.0,442.7,6.28,211.94
1071,2023-05-14T18:00:00,7.22,432.81,10.3,279.53
1072,2023-05-14T21:00:00,8.39,201.99,19.44,155.33
1073,2023-05-15T00:00:00,7.89,414.22,18.84,259.27
1074,2023-05-15T03:00:00,8.47,486.34,14.48,234.81
1075,2023-05-15T06:00:00,8.43,327.98,10.18,207.49
1076,2023-05-15T09:00:00,8.4,232.27,7.0,262.27
1077,2023-05-15T12:00:00,6.89,511.51,19.71,266.98
1078,2023-05-15T15:00:00,7.56,625.7,15.44,294.02
1079,2023-05-15T18:00:00,7.47,250.97,7.83,157.45
1080,2023-05-15T21:00:00,8.17,424.97,21.91,245.94
1081,2023-05-16T00:00:00,8.14,600.55,10.48,182.94
1082,2023-05-16T03:00:00,6.85,654.48,7.67,215.8
1083,2023-05-16T06:00:00,8.03,432.21,18.97,281.39
1084,2023-05-16T09:00:00,7.24,312.88,11.96,290.13
1085,2023-05-16T12:00:00,6.83,415.78,7.2,287.88
1086,2023-05-16T15:00:00,7.51,612.77,28.94,309.59
1087,2023-05-16T18:00:00,7.59,668.62,14.79,302.44
1088,2023-05-16T21:00:00,6.94,287.65,16.49,265.84
1089,2023-05-17T00:00:00,6.68,365.77,19.51,199.0
1090,2023-05-17T03:00:00,7.78,495.26,12.77,180.75
1091,2023-05-17T06:00:00,7.37,326.63,22.41,213.59
1092,2023-05-17T09:00:00,6.71,535.81,13.27,222.29
1093,2023-05-17T12:00:00,7.98,345.33,26.3,154.35
1094,2023-05-17T15:00:00,7.09,406.9,17.51,259.02
1095,2023-05-17T18:00:00,8.11,616.89,7.2,224.79
1096,2023-05-17T21:00:00,6.58,459.0,24.56,167.83
1097,2023-05-18T00:00:00,7.28,449.77,18.4,153.07
1098,2023-05-18T03:00:00,7.28,608.45,24.61,215.33
1099,2023-05-18T06:00:00,6.92,182.3,8.9,215.8
1100,2023-05-18T09:00:00,7.26,228.6,5.11,237.02
1101,2023-05-18T12:00:00,6.67,649.46,29.45,223.64
1102,2023-05-18T15:00:00,7.31,123.13,29.21,264.19
1103,2023-05-18T18:00:00,6.68,602.23,23.34,283.27
1104,2023-05-18T21:00:00,7.71,284.5,20.05,179.92
1105,2023-05-19T00:00:00,6.81,528.31,18.72,174.26
1106,2023-05-19T03:00:00,6.59,97.73,26.07,223.91
1107,2023-05-19T06:00:00,6.94,660.12,16.16,158.94
1108,2023-05-19T09:00:00,8.14,85.19,29.41,233.74
1109,2023-05-19T12:00:00,7.09,347.22,17.92,299.87
1110,2023-05-19T15:00:00,7.32,437.7,24.35,152.05
1111,2023-05-19T18:00:00,8.35,142.41,13.92,222.5
1112,2023-05-19T21:00:00,7.2,643.61,23.85,194.25
1113,2023-05-20T00:00:00,7.12,286.6,22.04,214.02
1114,2023-05-20T03:00:00,6.75,599.57,9.65,278.68
1115,2023-05-20T06:00:00,8.16,630.2,11.48,151.86
1116,2023-05-20T09:00:00,8.04,389.76,26.31,165.13
1117,2023-05-20T12:00:00,7.68,183.5,22.1,273.65
1118,2023-05-20T15:00:00,7.36,363.45,9.25,254.06
1119,2023-05-20T18:00:00,7.74,263.97,22.39,268.41
1120,2023-05-20T21:00:00,8.33,292.1,11.6,200.49
1121,2023-05-21T00:00:00,7.11,404.82,27.21,205.46
1122,2023-05-21T03:00:00,7.75,675.37,12.62,238.1
1123,2023-05-21T06:00:00,7.71,543.19,13.83,200.11
1124,2023-05-21T09:00:00,7.95,202.9,14.05,244.18
1125,2023-05-21T12:00:00,7.37,608.89,26.28,151.07
1126,2023-05-21T15:00:00,8.01,179.96,26.36,186.85
1127,2023-05-21T18:00:00,7.15,661.17,9.53,247.72
1128,2023-05-21T21:00:00,7.28,645.83,16.77,249.58
1129,2023-05-22T00:00:00,7.59,289.03,22.78,223.46
1130,2023-05-22T03:00:00,6.77,471.07,12.96,199.11
1131,2023-05-22T06:00:00,7.78,210.65,15.05,244.96
1132,2023-05-22T09:00:00,7.84,602.44,25.42,206.33
1133,2023-05-22T12:00:00,6.79,127.98,19.51,174.99
1134,2023-05-22T15:00:00,6.6,586.18,9.72,210.91
1135,2023-05-22T18:00:00,6.55,514.1,24.5,309.12
1136,2023-05-22T21:00:00,7.18,199.42,12.62,315.32
1137,2023-05-23T00:00:00,8.43,578.6,14.25,290.27
1138,2023-05-23T03:00:00,7.2,682.65,24.84,311.9
1139,2023-05-23T06:00:00,7.86,488.69,29.28,192.24
1140,2023-05-23T09:00:00,7.64,572.16,12.27,277.72
1141,2023-05-23T12:00:00,8.26,512.6,10.24,169.09
1142,2023-05-23T15:00:00,8.3,354.9,26.08,313.82
1143,2023-05-23T18:00:00,7.62,572.58,22.04,292.61
1144,2023-05-23T21:00:00,8.42,78.92,26.53,246.74
1145,2023-05-24T00:00:00,8.09,697.7,26.2,179.63
1146,2023-05-24T03:00:00,6.57,53.59,16.87,227.33
1147,2023-05-24T06:00:00,7.81,208.78,11.51,247.94
1148,2023-05-24T09:00:00,7.08,185.75,5.86,263.39
1149,2023-05-24T12:00:00,7.92,373.42,19.77,245.44
1150,2023-05-24T15:00:00,7.04,296.28,19.07,292.73
1151,2023-05-24T18:00:00,7.64,262.26,19.62,203.91
1152,2023-05-24T21:00:00,7.14,181.8,5.83,232.41
1153,2023-05-25T00:00:00,8.32,374.0,27.31,200.19
1154,2023-05-25T03:00:00,6.55,164.84,11.57,217.36
1155,2023-05-25T06:00:00,7.12,529.36,12.83,279.92
1156,2023-05-25T09:00:00,6.97,512.36,18.22,299.42
1157,2023-05-25T12:00:00,6.81,188.24,15.49,177.22
1158,2023-05-25T15:00:00,6.57,245.32,27.85,223.39
1159,2023-05-25T18:00:00,7.02,433.77,10.16,286.07
1160,2023-05-25T21:00:00,8.38,53.36,19.64,167.54
1161,2023-05-26T00:00:00,8.49,315.13,6.88,267.43
1162,2023-05-26T03:00:00,7.52,126.46,13.84,317.36
1163,2023-05-26T06:00:00,7.12,271.21,29.0,311.2
1164,2023-05-26T09:00:00,8.35,518.45,22.24,162.83
1165,2023-05-26T12:00:00,8.28,135.62,28.81,217.61
1166,2023-05-26T15:00:00,7.97,555.16,22.92,217.85
1167,2023-05-26T18:00:00,6.54,689.43,13.3,206.16
1168,2023-05-26T21:00:00,7.77,652.2,17.38,261.33
1169,2023-05-27T00:00:00,7.45,571.9,11.03,289.84
1170,2023-05-27T03:00:00,7.31,278.83,9.95,271.85
1171,2023-05-27T06:00:00,8.15,507.35,25.51,218.38
1172,2023-05-27T09:00:00,7.23,321.33,19.48,302.08
1173,2023-05-27T12:00:00,7.44,67.68,10.03,298.79
1174,2023-05-27T15:00:00,7.04,465.71,24.74,260.99
1175,2023-05-27T18:00:00,7.7,310.93,12.26,153.03
1176,2023-05-27T21:00:00,6.92,522.64,29.68,168.46
1177,2023-05-28T00:00:00,7.31,377.59,20.71,216.11
1178,2023-05-28T03:00:00,7.76,56.41,10.75,235.28
1179,2023-05-28T06:00:00,8.05,530.82,28.75,232.77
1180,2023-05-28T09:00:00,7.53,422.9,11.2,217.29
1181,2023-05-28T12:00:00,6.83,276.38,7.73,156.61
1182,2023-05-28T15:00:00,8.01,215.1,7.48,316.4
1183,2023-05-28T18:00:00,7.79,357.65,17.55,214.43
1184,2023-05-28T21:00:00,6.78,679.59,27.84,273.03
1185,2023-05-29T00:00:00,8.26,79.48,25.76,228.4
1186,2023-05-29T03:00:00,8.11,91.04,28.33,286.01
1187,2023-05-29T06:00:00,8.36,437.16,24.97,281.4
1188,2023-05-29T09:00:00,6.7,497.13,10.42,165.25
1189,2023-05-29T12:00:00,6.92,645.0,10.97,251.92
1190,2023-05-29T15:00:00,8.37,577.07,6.18,243.16
1191,2023-05-29T18:00:00,8.47,371.75,11.09,150.16
1192,2023-05-29T21:00:00,8.34,191.08,19.94,237.77
1193,2023-05-30T00:00:00,8.35,520.51,14.79,270.17
1194,2023-05-30T03:00:00,7.94,613.26,24.58,306.86
1195,2023-05-30T06:00:00,7.01,112.81,6.72,222.77
1196,2023-05-30T09:00:00,8.18,626.43,23.37,176.06
1197,2023-05-30T12:00:00,7.9,620.6,22.84,174.54
1198,2023-05-30T15:00:00,8.2,82.18,14.44,243.78
1199,2023-05-30T18:00:00,6.64,286.4,11.46,212.48
1200,2023-05-30T21:00:00,7.86,304.28,17.94,291.38
1201,2023-05-31T00:00:00,6.83,268.76,19.94,282.95
1202,2023-05-31T03:00:00,7.98,287.83,26.43,270.52
1203,2023-05-31T06:00:00,6.78,514.4,13.24,191.92
1204,2023-05-31T09:00:00,8.38,244.14,26.19,168.85
1205,2023-05-31T12:00:00,7.65,360.47,18.2,212.75
1206,2023-05-31T15:00:00,7.16,546.37,12.09,176.47
1207,2023-05-31T18:00:00,6.86,206.71,11.29,172.64
1208,2023-05-31T21:00:00,7.24,244.09,10.96,238.42
1209,2023-06-01T00:00:00,6.65,432.03,25.73,187.73
1210,2023-06-01T03:00:00,7.79,176.36,16.03,310.67
1211,2023-06-01T06:00:00,7.43,109.94,16.4,270.84
1212,2023-06-01T09:00:00,7.49,61.56,12.85,194.53
1213,2023-06-01T12:00:00,7.51,476.14,16.94,230.77
1214,2023-06-01T15:00:00,7.12,393.58,14.44,291.99
1215,2023-06-01T18:00:00,6.6,452.49,21.43,157.81
1216,2023-06-01T21:00:00,7.6,565.87,10.27,175.58
1217,2023-06-02T00:00:00,7.54,84.58,24.21,197.08
1218,2023-06-02T03:00:00,8.14,145.64,8.74,151.09
1219,2023-06-02T06:00:00,8.08,370.37,26.83,178.34
1220,2023-06-02T09:00:00,6.64,224.4,16.67,272.18
1221,2023-06-02T12:00:00,6.68,234.39,14.61,203.56
1222,2023-06-02T15:00:00,7.13,361.43,21.15,221.11
1223,2023-06-02T18:00:00,7.52,693.11,8.85,156.21
1224,2023-06-02T21:00:00,8.2,238.74,18.83,221.49
1225,2023-06-03T00:00:00,8.19,581.48,18.88,312.28
1226,2023-06-03T03:00:00,6.89,50.46,24.82,247.36
1227,2023-06-03T06:00:00,7.67,498.21,21.76,226.24
1228,2023-06-03T09:00:00,8.44,166.85,27.66,190.15
1229,2023-06-03T12:00:00,7.46,685.02,25.82,278.26
1230,2023-06-03T15:00:00,7.45,340.26,27.57,228.49
1231,2023-06-03T18:00:00,8.01,445.08,14.53,214.69
1232,2023-06-03T21:00:00,6.55,244.8,9.41,246.01
1233,2023-06-04T00:00:00,7.46,128.73,19.16,271.01
1234,2023-06-04T03:00:00,7.12,613.2,28.95,282.26
1235,2023-06-04T06:00:00,7.84,444.03,28.02,165.58
1236,2023-06-04T09:00:00,7.65,518.62,14.54,303.86
1237,2023-06-04T12:00:00,8.26,416.55,12.61,206.19
1238,2023-06-04T15:00:00,8.44,423.93,16.86,282.83
1239,2023-06-04T18:00:00,8.31,300.89,18.72,200.6
1240,2023-06-04T21:00:00,6.88,131.53,25.33,247.67
1241,2023-06-05T00:00:00,7.36,371.61,12.69,294.99
1242,2023-06-05T03:00:00,6.68,619.77,5.15,213.79
1243,2023-06-05T06:00:00,8.36,99.56,24.42,251.42
1244,2023-06-05T09:00:00,7.15,548.91,9.97,194.93
1245,2023-06-05T12:00:00,6.54,318.81,23.65,198.26
1246,2023-06-05T15:00:00,6.79,287.1,26.03,161.57
1247,2023-06-05T18:00:00,7.99,515.92,29.42,269.49
1248,2023-06-05T21:00:00,6.52,424.56,10.25,281.35
1249,2023-06-06T00:00:00,7.16,155.64,14.24,297.22
1250,2023-06-06T03:00:00,7.55,198.78,5.49,238.08
1251,2023-06-06T06:00:00,8.19,109.17,23.11,291.24
1252,2023-06-06T09:00:00,8.35,282.18,9.38,270.42
1253,2023-06-06T12:00:00,7.59,475.68,22.33,178.23
1254,2023-06-06T15:00:00,7.81,475.89,23.39,220.79
1255,2023-06-06T18:00:00,7.05,68.24,18.72,199.55
1256,2023-06-06T21:00:00,6.67,461.92,28.61,176.32
1257,2023-06-07T00:00:00,8.24,437.53,27.26,315.0
1258,2023-06-07T03:00:00,7.28,394.75,21.91,300.91
1259,2023-06-07T06:00:00,6.66,502.08,26.17,187.5
1260,2023-06-07T09:00:00,8.14,232.9,23.42,262.17
1261,2023-06-07T12:00:00,7.35,252.38,14.18,298.69
1262,2023-06-07T15:00:00,7.03,57.45,17.91,257.07
1263,2023-06-07T18:00:00,7.77,401.49,9.95,264.23
1264,2023-06-07T21:00:00,8.29,582.34,19.0,234.02
1265,2023-06-08T00:00:00,6.55,461.79,15.45,170.09
1266,2023-06-08T03:00:00,8.01,311.53,19.76,167.74
1267,2023-06-08T06:00:00,8.29,583.56,21.67,194.06
1268,2023-06-08T09:00:00,7.4,649.22,15.22,310.46
1269,2023-06-08T12:00:00,6.92,312.26,22.89,283.31
1270,2023-06-08T15:00:00,7.93,624.71,11.47,229.69
1271,2023-06-08T18:00:00,7.59,339.79,13.72,250.5
1272,2023-06-08T21:00:00,7.46,576.93,22.87,244.99
1273,2023-06-09T00:00:00,8.4,146.33,25.83,250.28
1274,2023-06-09T03:00:00,7.76,79.85,16.54,158.96
1275,2023-06-09T06:00:00,8.43,565.57,8.46,243.34
1276,2023-06-09T09:00:00,6.75,337.73,17.14,232.87
1277,2023-06-09T12:00:00,7.83,312.44,8.49,270.74
1278,2023-06-09T15:00:00,6.69,74.78,12.81,172.01
1279,2023-06-09T18:00:00,8.0,688.31,25.24,211.48
1280,2023-06-09T21:00:00,7.07,620.13,15.04,195.39
1281,2023-06-10T00:00:00,8.14,141.71,28.85,271.21
1282,2023-06-10T03:00:00,7.35,394.03,15.02,182.36
1283,2023-06-10T06:00:00,7.8,375.77,29.19,292.02
1284,2023-06-10T09:00:00,8.28,179.6,17.74,234.03
1285,2023-06-10T12:00:00,6.56,618.09,19.79,155.21
1286,2023-06-10T15:00:00,7.28,262.95,12.76,238.46
1287,2023-06-10T18:00:00,7.25,77.57,17.04,180.5
1288,2023-06-10T21:00:00,7.99,500.5,27.5,211.53
1289,2023-06-11T00:00:00,8.23,374.16,8.19,244.84
1290,2023-06-11T03:00:00,7.45,558.13,29.79,298.35
1291,2023-06-11T06:00:00,8.48,520.86,14.53,312.12
1292,2023-06-11T09:00:00,6.87,529.77,27.47,262.39
1293,2023-06-11T12:00:00,7.52,603.87,16.6,161.34
1294,2023-06-11T15:00:00,8.31,205.05,9.82,155.84
1295,2023-06-11T18:00:00,7.86,178.55,11.76,250.99
1296,2023-06-11T21:00:00,7.1,95.83,23.75,237.3
1297,2023-06-12T00:00:00,6.69,73.18,27.2,243.68
1298,2023-06-12T03:00:00,7.86,444.25,23.61,233.64
1299,2023-06-12T06:00:00,7.24,301.3,15.41,163.97
1300,2023-06-12T09:00:00,8.49,220.35,11.24,202.51
1301,2023-06-12T12:00:00,8.22,439.87,25.09,239.33
1302,2023-06-12T15:00:00,7.13,343.03,8.31,230.67
1303,2023-06-12T18:00:00,8.05,517.53,28.39,297.95
1304,2023-06-12T21:00:00,8.22,403.6,14.78,315.42
1305,2023-06-13T00:00:00,6.63,359.31,12.9,197.57
1306,2023-06-13T03:00:00,8.29,277.53,24.06,201.91
1307,2023-06-13T06:00:00,7.31,397.08,14.58,205.28
1308,2023-06-13T09:00:00,6.52,88.1,23.53,243.54
1309,2023-06-13T12:00:00,6.87,261.89,17.13,235.67
1310,2023-06-13T15:00:00,7.46,622.83,14.77,289.09
1311,2023-06-13T18:00:00,8.09,384.56,18.08,318.78
1312,2023-06-13T21:00:00,7.92,180.4,17.72,232.69
1313,2023-06-14T00:00:00,8.3,459.67,7.38,245.06
1314,2023-06-14T03:00:00,7.38,106.55,16.67,277.39
1315,2023-06-14T06:00:00,7.9,400.68,21.42,209.76
1316,2023-06-14T09:00:00,7.61,201.51,15.39,310.18
1317,2023-06-14T12:00:00,6.89,176.78,6.37,212.68
1318,2023-06-14T15:00:00,7.34,201.24,24.28,256.17
1319,2023-06-14T18:00:00,8.11,254.44,29.47,168.7
1320,2023-06-14T21:00:00,7.19,376.95,9.13,152.21
1321,2023-06-15T00:00:00,7.45,144.12,6.01,183.9
1322,2023-06-15T03:00:00,8.42,676.99,13.69,273.96
1323,2023-06-15T06:00:00,8.15,137.0,28.58,283.64
1324,2023-06-15T09:00:00,6.77,406.19,6.51,303.4
1325,2023-06-15T12:00:00,7.3,191.07,12.16,277.01
1326,2023-06-15T15:00:00,6.61,675.88,8.23,190.87
1327,2023-06-15T18:00:00,8.28,552.37,19.68,292.47
1328,2023-06-15T21:00:00,7.39,319.89,27.25,198.62
1329,2023-06-16T00:00:00,7.86,670.31,9.07,171.79
1330,2023-06-16T03:00:00,7.27,512.92,6.1,158.58
1331,2023-06-16T06:00:00,6.83,79.08,18.83,174.31
1332,2023-06-16T09:00:00,8.22,391.0,6.37,219.12
1333,2023-06-16T12:00:00,6.55,594.66,26.09,270.74
1334,2023-06-16T15:00:00,8.03,535.56,11.61,203.34
1335,2023-06-16T18:00:00,8.48,395.47,5.11,303.14
1336,2023-06-16T21:00:00,7.82,253.98,20.81,318.19
1337,2023-06-17T00:00:00,6.56,503.27,23.54,231.84
1338,2023-06-17T03:00:00,8.35,400.13,22.56,208.25
1339,2023-06-17T06:00:00,6.82,79.53,11.25,235.17
